Date,btcprice,Open,High,Low,Vol.,BTC Change %,ethprice,xauprice,usdeurprice
9/9/2020,10224.6,"10,126.80","10,343.30","9,984.60",71.37K,0.97%,351.1,1293.99,0.8738
9/8/2020,10126.6,"10,376.90","10,434.40","9,877.10",113.90K,-2.41%,337.46,1284.77,0.8713
9/7/2020,10376.9,"10,296.40","10,400.90","9,887.00",12.40M,0.78%,352.06,1282.62,0.8774
9/6/2020,10296.4,"10,092.20","10,337.70","10,004.70",12.12M,2.02%,353.49,,0.8775
9/5/2020,10092.2,"10,472.30","10,558.70","9,897.80",14.72M,-3.63%,334.91,,0.8814
9/4/2020,10472.5,"10,168.70","10,614.20","9,960.30",12.50M,2.99%,385.94,,0.8721
9/3/2020,10168.8,"11,413.20","11,442.70","10,009.50",9.65M,-10.90%,381.97,,
9/2/2020,11413.3,"11,914.40","11,947.50","11,244.90",20.26M,-4.21%,439.08,,
9/1/2020,11914.9,"11,644.20","12,045.90","11,544.60",580.69K,2.32%,475.8,,
08/31/2020,11644.2,"11,701.10","11,760.20","11,563.80",496.14K,-0.49%,433.9,,
08/30/2020,11702.0,"11,468.10","11,704.20","11,462.60",409.36K,2.04%,428.86,,
08/29/2020,11468.1,"11,527.80","11,576.80","11,433.50",389.85K,-0.51%,398.8,,
08/28/2020,11527.4,"11,327.50","11,539.00","11,281.90",464.94K,1.77%,395.11,,
08/27/2020,11327.4,"11,462.30","11,580.30","11,135.30",560.59K,-1.18%,383.11,,
08/26/2020,11462.3,"11,324.90","11,533.60","11,254.60",513.06K,1.21%,385.96,,
08/25/2020,11324.8,"11,752.90","11,766.90","11,131.00",594.07K,-3.65%,383.2,,
08/24/2020,11753.5,"11,641.60","11,824.60","11,587.10",429.13K,0.96%,407.7,,
08/23/2020,11641.6,"11,661.10","11,705.40","11,520.80",377.33K,-0.17%,390.5,,
08/22/2020,11661.3,"11,529.20","11,677.00","11,382.10",433.98K,1.15%,395.56,,
08/21/2020,11529.2,"11,856.90","11,877.40","11,495.60",506.38K,-2.76%,387.99,,
08/20/2020,11856.9,"11,751.00","11,881.00","11,672.70",430.93K,0.91%,416.05,,
08/19/2020,11750.2,"11,944.40","12,013.20","11,602.60",550.26K,-1.65%,407.44,,
08/18/2020,11947.6,"12,283.00","12,381.40","11,842.00",606.79K,-2.73%,422.16,,
08/17/2020,12282.6,"11,898.80","12,444.10","11,764.00",628.41K,3.22%,430.56,,
08/16/2020,11899.0,"11,845.50","11,922.50","11,688.90",410.81K,0.45%,433.63,,
08/15/2020,11845.3,"11,751.10","11,964.00","11,711.50",499.10K,0.80%,432.18,,
08/14/2020,11750.8,"11,771.10","11,835.50","11,651.50",435.44K,-0.17%,438.03,,
08/13/2020,11770.9,"11,557.20","11,772.90","11,298.40",545.67K,1.85%,424.31,,
8/12/2020,11557.2,"11,390.40","11,605.40","11,190.60",549.59K,1.46%,387.12,,
8/11/2020,11390.4,"11,889.20","11,931.80","11,146.70",615.90K,-4.19%,379.01,,
8/10/2020,11889.2,"11,681.10","12,041.10","11,546.90",564.11K,1.78%,395.53,,
8/9/2020,11681.2,"11,764.40","11,792.80","11,527.50",303.00K,-0.71%,390.23,,
8/8/2020,11764.3,"11,591.60","11,805.50","11,533.50",317.06K,1.49%,396.76,,
8/7/2020,11592.0,"11,757.10","11,901.80","11,352.40",517.00K,-1.40%,379.57,,
8/6/2020,11757.1,"11,735.00","11,898.40","11,563.00",554.85K,0.19%,394.83,,
8/5/2020,11735.1,"11,184.80","11,771.50","11,114.50",570.83K,4.92%,400.79,,
8/4/2020,11184.7,"11,223.80","11,407.80","11,043.00",485.79K,-0.35%,389.62,,
8/3/2020,11224.4,"11,066.90","11,461.10","10,981.60",470.24K,1.42%,385.8,,
8/2/2020,11066.8,"11,802.60","12,061.10","10,730.70",647.95K,-6.24%,372.08,,
8/1/2020,11803.1,"11,333.20","11,847.70","11,226.10",611.47K,4.14%,387.14,,
07/31/2020,11333.4,"11,096.50","11,434.80","10,964.60",530.95K,2.14%,346.51,,
07/30/2020,11096.2,"11,105.80","11,164.40","10,861.60",501.14K,-0.09%,334.87,,
07/29/2020,11105.9,"10,908.40","11,336.50","10,771.80",576.83K,1.81%,317.82,,
07/28/2020,10908.5,"10,961.10","11,046.10","10,873.60",658.37K,-1.04%,316.96,,
07/27/2020,11022.8,"9,932.70","11,367.00","9,894.60",908.99K,10.98%,321.8,,
07/26/2020,9932.5,"9,690.00","10,086.60","9,645.90",415.07K,2.35%,311.13,,
07/25/2020,9704.1,"9,546.70","9,729.30","9,536.20",306.29K,1.65%,305.32,,
07/24/2020,9546.4,"9,599.20","9,626.20","9,480.50",359.16K,-0.55%,279.33,,
07/23/2020,9599.6,"9,513.60","9,646.50","9,451.10",425.66K,0.90%,275.34,,
07/22/2020,9513.7,"9,387.40","9,523.10","9,296.00",386.00K,1.35%,263.28,,
07/21/2020,9387.3,"9,162.30","9,426.90","9,155.10",458.99K,2.46%,245.53,,
07/20/2020,9162.4,"9,208.10","9,218.40","9,139.90",312.98K,-0.50%,236.1,,
07/19/2020,9208.0,"9,170.10","9,224.80","9,106.40",265.25K,0.41%,239.01,,
07/18/2020,9170.2,"9,155.80","9,198.80","9,126.70",276.40K,0.16%,235.75,,
07/17/2020,9155.8,"9,135.40","9,181.90","9,091.50",310.92K,0.22%,232.75,,
07/16/2020,9135.3,"9,198.70","9,224.20","9,052.00",429.04K,-0.69%,233.65,,
07/15/2020,9198.7,"9,253.60","9,270.20","9,168.70",429.84K,-0.59%,238.62,,
07/14/2020,9253.4,"9,243.10","9,274.80","9,135.70",453.83K,0.11%,240.5,,
07/13/2020,9243.6,"9,300.50","9,329.60","9,207.60",456.87K,-0.62%,239.73,,
7/12/2020,9300.8,"9,234.20","9,337.80","9,170.40",366.88K,0.73%,242.75,,
7/11/2020,9233.3,"9,285.80","9,295.50","9,184.20",353.92K,-0.56%,239.2,,
7/10/2020,9285.1,"9,239.00","9,309.80","9,131.90",418.47K,0.53%,241.26,,
7/9/2020,9235.7,"9,430.10","9,434.50","9,176.00",444.27K,-2.06%,242.02,,
7/8/2020,9429.9,"9,256.30","9,458.30","9,233.10",509.94K,1.88%,246.99,,
7/7/2020,9256.0,"9,338.80","9,371.20","9,209.30",420.55K,-0.89%,239.25,,
7/6/2020,9339.0,"9,080.40","9,363.00","9,063.20",510.27K,2.84%,241.56,,
7/5/2020,9081.0,"9,134.30","9,149.60","8,932.10",314.10K,-0.58%,227.98,,
7/4/2020,9134.4,"9,067.10","9,182.30","9,049.60",261.25K,0.74%,229.15,,
7/3/2020,9067.1,"9,085.00","9,120.40","9,050.90",333.88K,-0.20%,225.12,,
7/2/2020,9085.1,"9,229.90","9,259.70","8,962.10",483.10K,-1.57%,226.42,,
7/1/2020,9229.9,"9,135.90","9,289.00","9,101.10",366.78K,1.03%,230.95,,
06/30/2020,9135.4,"9,186.00","9,199.80","9,075.30",381.73K,-0.54%,225.63,,
06/29/2020,9185.4,"9,122.80","9,229.10","9,033.60",401.12K,0.67%,227.87,,
06/28/2020,9124.0,"9,008.40","9,185.50","8,950.20",329.01K,1.28%,225.09,,
06/27/2020,9008.3,"9,160.50","9,190.50","8,865.30",441.93K,-1.66%,221.06,,
06/26/2020,9160.0,"9,247.50","9,296.50","9,060.10",489.84K,-0.95%,229.67,,
06/25/2020,9247.5,"9,300.80","9,327.30","9,022.60",524.45K,-0.59%,232.56,,
06/24/2020,9302.0,"9,624.60","9,667.40","9,223.00",515.78K,-3.35%,234.75,,
06/23/2020,9624.6,"9,683.90","9,715.60","9,581.80",375.49K,-0.61%,243.2,,
06/22/2020,9683.7,"9,296.50","9,751.90","9,285.80",523.32K,4.17%,243.25,,
06/21/2020,9296.4,"9,358.80","9,411.20","9,288.50",335.99K,-0.67%,228.13,,
06/20/2020,9358.8,"9,314.00","9,394.50","9,199.80",383.44K,0.48%,228.86,,
06/19/2020,9314.0,"9,390.30","9,424.00","9,249.60",478.49K,-0.79%,229.11,,
06/18/2020,9388.1,"9,464.60","9,480.40","9,289.30",391.67K,-0.81%,231.34,,
06/17/2020,9464.6,"9,523.60","9,543.60","9,258.20",446.45K,-0.62%,233.88,,
06/16/2020,9523.5,"9,425.60","9,577.10","9,379.30",545.47K,1.04%,235.36,,
06/15/2020,9425.4,"9,345.50","9,489.70","8,925.60",750.90K,0.86%,230.93,,
06/14/2020,9345.3,"9,470.70","9,474.70","9,264.40",311.27K,-1.33%,232.02,,
06/13/2020,9471.3,"9,466.50","9,484.90","9,369.90",364.97K,0.05%,238.22,,
6/12/2020,9466.6,"9,283.70","9,547.50","9,249.40",529.28K,1.97%,237.54,,
6/11/2020,9283.2,"9,878.90","9,945.20","9,139.10",919.30K,-6.03%,230.71,,
6/10/2020,9878.8,"9,768.80","9,970.90","9,710.70",533.55K,1.13%,247.78,,
6/9/2020,9768.8,"9,777.70","9,857.20","9,616.60",479.55K,-0.09%,243.82,,
6/8/2020,9777.9,"9,743.40","9,788.20","9,662.30",431.04K,0.36%,246.18,,
6/7/2020,9742.6,"9,669.60","9,791.80","9,417.40",549.20K,0.76%,244.56,,
6/6/2020,9669.6,"9,630.80","9,733.10","9,549.50",370.85K,0.40%,242.0,,
6/5/2020,9631.2,"9,794.00","9,846.10","9,628.70",527.05K,-1.67%,240.23,,
6/4/2020,9794.4,"9,667.20","9,864.40","9,490.90",593.66K,1.32%,243.37,,
6/3/2020,9667.2,"9,527.00","9,667.20","9,421.70",558.12K,1.47%,244.52,,
6/2/2020,9527.6,"10,190.70","10,207.30","9,347.30",1.06M,-6.49%,237.94,,
6/1/2020,10189.3,"9,454.50","10,301.80","9,429.70",796.68K,7.77%,247.97,,
05/31/2020,9454.8,"9,692.90","9,695.60","9,406.20",645.27K,-2.45%,231.81,,
05/30/2020,9692.5,"9,424.80","9,729.90","9,352.70",720.62K,2.84%,243.63,,
05/29/2020,9424.8,"9,573.40","9,596.50","9,358.10",814.33K,-1.54%,220.66,,
05/28/2020,9572.2,"9,199.80","9,610.80","9,119.20",948.86K,4.06%,220.18,,
05/27/2020,9199.1,"8,842.30","9,210.90","8,818.60",810.89K,4.03%,208.18,,
05/26/2020,8842.5,"8,897.70","8,994.60","8,713.90",784.92K,-0.63%,201.0,,
05/25/2020,8898.2,"8,728.00","8,959.50","8,666.10",941.89K,1.95%,204.13,,
05/24/2020,8728.2,"9,177.90","9,292.00","8,724.10",1.11M,-4.89%,199.97,,
05/23/2020,9177.0,"9,169.80","9,303.20","9,098.90",812.56K,0.08%,206.62,,
05/22/2020,9169.7,"9,058.20","9,253.50","8,952.10",914.59K,1.22%,207.35,,
05/21/2020,9059.0,"9,511.60","9,567.10","8,833.60",1.41M,-4.76%,198.75,,
05/20/2020,9512.3,"9,773.00","9,829.30","9,368.40",1.15M,-2.67%,209.99,,
05/19/2020,9773.3,"9,730.80","9,883.90","9,498.70",1.16M,0.44%,214.51,,
05/18/2020,9730.7,"9,678.40","9,930.20","9,524.40",1.18M,0.55%,214.87,,
05/17/2020,9677.7,"9,376.60","9,866.00","9,327.80",1.18M,3.18%,207.0,,
05/16/2020,9379.5,"9,318.10","9,579.00","9,233.00",1.10M,0.66%,200.51,,
05/15/2020,9318.0,"9,778.60","9,819.60","9,223.20",1.56M,-4.71%,194.85,,
05/14/2020,9778.4,"9,298.70","9,887.50","9,265.80",1.77M,5.16%,203.3,,
05/13/2020,9298.7,"8,813.90","9,384.60","8,799.10",1.50M,5.50%,199.58,,
5/12/2020,8813.8,"8,569.80","8,964.50","8,542.80",1.35M,2.73%,189.84,,
5/11/2020,8579.8,"8,737.60","9,129.60","8,235.60",2.29M,-1.82%,185.96,,
5/10/2020,8738.8,"9,553.90","9,569.40","8,259.30",2.47M,-8.54%,187.78,,
5/9/2020,9554.6,"9,806.00","9,910.50","9,533.60",1.49M,-2.57%,210.22,,
5/8/2020,9806.2,"9,980.10","10,018.20","9,731.40",1.42M,-1.74%,211.45,,
5/7/2020,9979.8,"9,152.70","10,033.00","9,064.80",1.91M,9.05%,212.0,,
5/6/2020,9151.4,"9,000.60","9,373.70","8,923.60",1.62M,1.67%,199.04,,
5/5/2020,9001.0,"8,874.20","9,078.70","8,800.40",1.05M,1.42%,205.36,,
5/4/2020,8874.7,"8,885.50","8,945.50","8,553.20",1.12M,-0.12%,206.61,,
5/3/2020,8885.5,"8,966.20","9,169.90","8,742.20",1.15M,-0.90%,209.83,,
5/2/2020,8966.3,"8,821.60","8,986.20","8,771.30",890.34K,1.64%,213.96,,
5/1/2020,8821.6,"8,628.60","9,040.30","8,621.00",1.11M,2.23%,212.0,,
04/30/2020,8629.0,"8,770.60","9,437.50","8,425.50",2.04M,-1.62%,206.22,,
04/29/2020,8770.9,"7,746.70","8,918.50","7,729.70",1.83M,13.22%,215.4,,
04/28/2020,7746.9,"7,766.00","7,770.10","7,655.30",808.09K,-0.25%,196.55,,
04/27/2020,7766.0,"7,679.40","7,768.50","7,637.70",980.50K,1.13%,196.14,,
04/26/2020,7678.9,"7,540.40","7,679.40","7,520.50",921.59K,1.84%,197.35,,
04/25/2020,7540.4,"7,503.90","7,684.60","7,451.00",861.93K,0.49%,194.01,,
04/24/2020,7503.8,"7,491.30","7,583.50","7,423.50",951.95K,0.20%,187.58,,
04/23/2020,7488.5,"7,112.80","7,655.40","7,036.50",1.34M,5.28%,185.46,,
04/22/2020,7112.9,"6,842.50","7,137.40","6,821.80",914.18K,3.95%,182.72,,
04/21/2020,6842.5,"6,833.40","6,919.30","6,774.30",892.57K,0.13%,170.79,,
04/20/2020,6833.5,"7,122.90","7,207.50","6,771.20",1.26M,-4.06%,170.4,,
04/19/2020,7122.9,"7,230.90","7,238.00","7,079.10",5.93M,-1.49%,180.13,,
04/18/2020,7230.8,"7,035.90","7,259.40","7,031.50",796.45K,2.77%,187.45,,
04/17/2020,7035.8,"7,085.50","7,142.80","7,005.80",810.10K,-0.70%,170.63,,
04/16/2020,7085.6,"6,629.10","7,159.70","6,520.50",1.54M,6.89%,172.31,,
04/15/2020,6629.1,"6,851.30","6,929.50","6,615.90",1.00M,-3.24%,152.9,,
04/14/2020,6850.9,"6,841.80","6,970.80","6,768.60",999.53K,0.14%,158.45,,
04/13/2020,6841.3,"6,918.10","6,920.30","6,618.50",1.25M,-1.10%,156.38,,
4/12/2020,6917.6,"6,867.90","7,158.80","6,785.10",1.10M,0.73%,158.73,,
4/11/2020,6867.8,"6,862.70","6,931.40","6,765.10",845.58K,0.07%,158.18,,
4/10/2020,6863.1,"7,289.00","7,294.40","6,756.10",1.37M,-5.84%,157.86,,
4/9/2020,7289.0,"7,361.10","7,361.10","7,140.30",963.55K,-0.98%,169.68,,
4/8/2020,7361.2,"7,185.60","7,396.10","7,153.10",983.94K,2.45%,173.0,,
4/7/2020,7185.2,"7,332.30","7,440.30","7,101.70",1.32M,-2.01%,164.71,,
4/6/2020,7332.3,"6,772.80","7,335.00","6,770.10",1.53M,8.26%,171.06,,
4/5/2020,6772.7,"6,857.50","6,889.40","6,686.00",842.33K,-1.23%,142.58,,
4/4/2020,6857.4,"6,735.90","6,958.60","6,679.10",1.05M,1.80%,144.01,,
4/3/2020,6735.9,"6,799.90","7,026.30","6,623.60",1.35M,-0.95%,141.14,,
4/2/2020,6800.5,"6,638.80","7,182.70","6,567.90",1.74M,2.44%,141.3,,
4/1/2020,6638.5,"6,412.40","6,661.30","6,157.40",1.40M,3.52%,135.66,,
03/31/2020,6412.5,"6,391.10","6,513.10","6,346.30",1.05M,0.34%,132.86,,
03/30/2020,6391.0,"5,890.40","6,576.50","5,872.50",1.43M,8.50%,132.15,,
03/29/2020,5890.4,"6,233.20","6,258.80","5,889.30",916.17K,-5.51%,125.24,,
03/28/2020,6233.7,"6,373.40","6,374.30","6,046.50",1.26M,-2.19%,131.03,,
03/27/2020,6373.4,"6,725.50","6,813.70","6,322.30",1.16M,-5.23%,131.74,,
03/26/2020,6725.1,"6,677.90","6,772.90","6,541.70",1.18M,0.69%,138.38,,
03/25/2020,6678.9,"6,744.80","6,930.20","6,474.60",1.52M,-0.97%,136.07,,
03/24/2020,6744.6,"6,468.80","6,814.20","6,380.80",1.73M,4.26%,138.62,,
03/23/2020,6468.9,"5,822.00","6,564.70","5,710.80",1.88M,11.11%,136.02,,
03/22/2020,5822.1,"6,186.90","6,394.40","5,771.20",1.48M,-5.89%,122.41,,
03/21/2020,6186.2,"6,205.60","6,438.30","5,887.00",1.64M,-0.31%,132.58,,
03/20/2020,6205.3,"6,171.60","6,858.10","5,748.20",2.22M,0.54%,133.32,,
03/19/2020,6172.0,"5,359.20","6,379.50","5,256.00",2.18M,15.12%,135.43,,
03/18/2020,5361.4,"5,260.70","5,373.10","5,020.90",1.80M,1.91%,117.77,,
03/17/2020,5261.1,"5,030.20","5,432.80","4,946.50",1.89M,4.59%,116.06,,
03/16/2020,5030.0,"5,366.40","5,369.30","4,477.70",2.55M,-6.27%,111.02,,
03/15/2020,5366.3,"5,182.90","5,863.30","5,120.60",1.61M,3.54%,124.35,,
03/14/2020,5182.7,"5,589.40","5,634.90","5,072.20",1.69M,-7.19%,122.69,,
03/13/2020,5584.3,"4,815.20","5,934.30","3,869.50",4.17M,15.71%,133.99,,
3/12/2020,4826.0,"7,935.20","7,963.10","4,546.60",3.22M,-39.18%,107.9,,
3/11/2020,7935.1,"7,892.10","7,976.50","7,606.00",1.10M,0.56%,194.58,,
3/10/2020,7891.2,"7,933.00","8,145.50","7,740.20",1.20M,-0.53%,200.56,,
3/9/2020,7933.0,"8,035.80","8,158.80","7,648.70",1.54M,-1.26%,202.85,,
3/8/2020,8034.1,"8,887.80","8,888.00","8,015.30",1.11M,-9.61%,199.16,,
3/7/2020,8887.8,"9,134.20","9,180.80","8,848.70",750.65K,-2.70%,237.32,,
3/6/2020,9134.8,"9,060.60","9,165.20","9,004.90",1.04M,0.82%,244.9,,
3/5/2020,9060.3,"8,757.90","9,147.30","8,751.50",950.76K,3.45%,228.45,,
3/4/2020,8757.9,"8,761.30","8,840.30","8,679.70",759.69K,-0.04%,224.38,,
3/3/2020,8761.4,"8,906.10","8,911.70","8,669.30",1.01M,-1.61%,223.94,,
3/2/2020,8904.8,"8,537.50","8,961.80","8,503.10",1.02M,4.27%,231.87,,
3/1/2020,8540.0,"8,543.80","8,737.20","8,437.20",784.05K,-0.04%,217.99,,
02/29/2020,8543.7,"8,697.10","8,793.70","8,539.80",683.44K,-1.77%,217.52,,
02/28/2020,8697.5,"8,820.10","8,898.70","8,451.90",1.08M,-1.37%,226.93,,
02/27/2020,8818.6,"8,800.10","8,968.30","8,538.50",1.13M,0.21%,227.53,,
02/26/2020,8800.3,"9,317.10","9,368.10","8,672.00",1.32M,-5.55%,224.3,,
02/25/2020,9317.2,"9,662.60","9,672.30","9,269.80",937.97K,-3.57%,246.96,,
02/24/2020,9662.7,"9,943.20","9,981.00","9,507.00",980.00K,-2.82%,265.65,,
02/23/2020,9942.7,"9,655.60","9,965.60","9,653.40",775.88K,2.97%,274.72,,
02/22/2020,9655.7,"9,684.50","9,706.50","9,569.80",589.88K,-0.30%,261.64,,
02/21/2020,9684.5,"9,602.20","9,747.10","9,574.50",716.61K,0.85%,265.11,,
02/20/2020,9602.4,"9,611.90","9,681.40","9,448.90",870.80K,-0.07%,257.39,,
02/19/2020,9609.4,"10,158.60","10,230.90","9,424.30",905.95K,-5.40%,259.12,,
02/18/2020,10158.4,"9,701.50","10,230.10","9,601.60",945.91K,4.71%,282.26,,
02/17/2020,9701.4,"9,931.70","9,951.50","9,468.90",961.88K,-2.32%,267.63,,
02/16/2020,9932.3,"9,907.40","10,056.40","9,654.90",808.91K,0.25%,259.99,,
02/15/2020,9907.7,"10,336.00","10,369.80","9,831.70",808.81K,-4.12%,264.87,,
02/14/2020,10333.0,"10,235.50","10,372.40","10,125.20",732.51K,0.96%,285.25,,
02/13/2020,10235.1,"10,321.90","10,482.60","10,116.90",940.30K,-0.80%,268.75,,
2/12/2020,10317.7,"10,229.30","10,435.60","10,229.30",803.25K,0.86%,265.58,,
2/11/2020,10229.5,"9,854.00","10,314.10","9,725.10",791.28K,3.81%,236.76,,
2/10/2020,9854.1,"10,151.50","10,181.70","9,774.80",781.22K,-2.93%,222.95,,
2/9/2020,10151.5,"9,895.40","10,157.10","9,882.70",617.35K,2.59%,228.59,,
2/8/2020,9895.5,"9,817.30","9,931.20","9,673.20",551.31K,0.78%,223.23,,
2/7/2020,9818.6,"9,771.90","9,872.50","9,738.70",608.96K,0.48%,223.51,,
2/6/2020,9772.0,"9,611.80","9,854.90","9,536.10",778.67K,1.67%,213.16,,
2/5/2020,9611.8,"9,194.10","9,726.80","9,179.90",771.46K,4.54%,203.83,,
2/4/2020,9193.9,"9,296.50","9,347.50","9,193.90",651.68K,-1.10%,188.93,,
2/3/2020,9296.6,"9,334.60","9,582.80","9,243.10",701.39K,-0.41%,189.79,,
2/2/2020,9334.9,"9,381.50","9,465.40","9,183.10",683.37K,-0.50%,188.5,,
2/1/2020,9381.6,"9,349.30","9,458.80","9,301.50",458.42K,0.35%,183.64,,
01/31/2020,9349.1,"9,508.30","9,525.00","9,222.30",633.37K,-1.66%,179.91,,
01/30/2020,9507.3,"9,299.10","9,569.00","9,209.20",765.21K,2.24%,184.59,,
01/29/2020,9298.9,"9,377.30","9,428.70","9,250.90",749.88K,-0.84%,173.86,,
01/28/2020,9377.3,"8,866.60","9,389.50","8,866.60",954.20K,5.76%,175.74,,
01/27/2020,8866.6,"8,608.10","8,983.10","8,585.60",706.45K,3.01%,170.27,,
01/26/2020,8607.8,"8,341.60","8,607.80","8,304.90",468.34K,3.19%,167.9,,
01/25/2020,8341.6,"8,439.90","8,447.60","8,277.20",444.00K,-1.17%,160.44,,
01/24/2020,8439.9,"8,404.90","8,522.00","8,242.60",617.02K,0.41%,162.55,,
01/23/2020,8405.1,"8,678.50","8,687.30","8,309.60",722.67K,-3.15%,162.8,,
01/22/2020,8678.5,"8,733.00","8,805.40","8,610.80",509.06K,-0.62%,168.13,,
01/21/2020,8732.6,"8,642.00","8,770.30","8,524.00",540.20K,1.05%,169.41,,
01/20/2020,8641.9,"8,705.70","8,740.10","8,539.20",599.06K,-0.74%,166.87,,
01/19/2020,8706.2,"8,916.30","9,183.70","8,552.80",975.01K,-2.36%,166.92,,
01/18/2020,8916.3,"8,913.00","8,982.30","8,814.60",627.74K,0.04%,174.19,,
01/17/2020,8913.1,"8,726.70","9,005.10","8,675.90",794.11K,2.13%,170.22,,
01/16/2020,8726.9,"8,818.10","8,850.00","8,605.80",748.32K,-1.04%,164.36,,
01/15/2020,8818.3,"8,827.90","8,904.00","8,615.50",1.17M,-0.12%,166.45,,
01/14/2020,8829.2,"8,111.20","8,898.70","8,111.20",1.48M,8.85%,166.07,,
01/13/2020,8111.4,"8,188.30","8,196.70","8,068.40",610.66K,-0.93%,143.6,,
1/12/2020,8187.6,"8,023.30","8,189.90","7,973.10",595.22K,2.04%,146.46,,
1/11/2020,8024.1,"8,187.80","8,262.90","8,008.40",776.75K,-1.99%,142.67,,
1/10/2020,8187.1,"7,842.50","8,187.40","7,697.70",1.05M,4.40%,144.81,,
1/9/2020,7842.4,"8,060.00","8,065.90","7,779.20",786.50K,-2.70%,137.92,,
1/8/2020,8059.6,"8,154.20","8,436.40","7,900.80",1.19M,-1.18%,140.81,,
1/7/2020,8155.7,"7,759.10","8,182.00","7,754.10",1.01M,5.11%,143.04,,
1/6/2020,7759.1,"7,372.60","7,783.10","7,366.70",786.75K,5.24%,144.08,,
1/5/2020,7372.5,"7,376.80","7,501.00","7,345.60",628.14K,-0.06%,135.59,,
1/4/2020,7376.8,"7,345.10","7,433.10","7,291.40",523.91K,0.46%,134.33,,
1/3/2020,7343.1,"6,967.10","7,402.90","6,884.10",936.29K,5.40%,134.27,,
1/2/2020,6967.0,"7,199.70","7,209.60","6,901.40",632.78K,-3.23%,127.19,,
1/1/2020,7199.8,"7,196.40","7,259.40","7,180.00",420.28K,0.05%,130.75,,
12/31/2019,7196.4,"7,261.50","7,331.00","7,167.40",586.60K,-0.90%,129.21,,
12/30/2019,7261.8,"7,397.50","7,420.90","7,244.10",606.11K,-1.84%,131.83,,
12/29/2019,7397.5,"7,321.60","7,518.90","7,303.00",611.69K,1.04%,134.4,,
12/28/2019,7321.5,"7,261.90","7,375.90","7,256.50",610.96K,0.82%,128.35,,
12/27/2019,7261.7,"7,210.80","7,293.80","7,128.50",718.07K,0.70%,126.41,,
12/26/2019,7210.9,"7,225.00","7,414.30","7,177.30",795.09K,-0.19%,125.93,,
12/25/2019,7224.8,"7,268.30","7,542.40","7,150.90",625.41K,-0.60%,125.24,,
12/24/2019,7268.3,"7,322.40","7,433.20","7,185.70",785.54K,-0.74%,128.05,,
12/23/2019,7322.8,"7,496.20","7,684.00","7,276.20",952.16K,-2.31%,128.08,,
12/22/2019,7495.8,"7,156.30","7,501.10","7,142.00",677.94K,4.74%,132.19,,
12/21/2019,7156.2,"7,196.40","7,197.60","7,129.60",468.74K,-0.56%,127.61,,
12/20/2019,7196.4,"7,165.50","7,218.40","7,107.70",627.04K,0.43%,128.7,,
12/19/2019,7165.5,"7,276.40","7,354.00","7,039.30",778.72K,-1.52%,128.42,,
12/18/2019,7276.0,"6,613.50","7,387.70","6,462.20",1.14M,10.02%,132.92,,
12/17/2019,6613.3,"6,903.50","6,943.50","6,575.00",894.55K,-4.20%,122.06,,
12/16/2019,6903.5,"7,128.50","7,153.10","6,864.60",689.56K,-3.16%,132.78,,
12/15/2019,7128.5,"7,080.80","7,175.80","7,033.80",492.58K,0.67%,142.53,,
12/14/2019,7080.8,"7,255.20","7,267.40","7,043.30",524.56K,-2.40%,142.03,,
12/13/2019,7255.2,"7,208.40","7,288.00","7,200.30",503.49K,0.65%,144.96,,
12/12/2019,7208.0,"7,208.00","7,272.40","7,124.60",611.80K,0.00%,145.03,,
12/11/2019,7208.0,"7,235.80","7,284.40","7,168.80",518.40K,-0.38%,143.51,,
12/10/2019,7235.7,"7,356.20","7,400.30","7,192.10",609.50K,-1.63%,145.86,,
12/9/2019,7355.8,"7,524.80","7,626.00","7,321.60",648.66K,-2.24%,147.88,,
12/8/2019,7524.4,"7,510.80","7,576.40","7,416.70",499.04K,0.18%,151.17,,
12/7/2019,7510.9,"7,530.40","7,595.70","7,489.60",557.14K,-0.26%,148.28,,
12/6/2019,7530.8,"7,399.20","7,552.10","7,329.80",706.10K,1.78%,148.89,,
12/5/2019,7399.2,"7,204.60","7,476.30","7,184.00",780.78K,2.70%,148.69,,
12/4/2019,7204.4,"7,291.90","7,702.20","7,113.60",971.75K,-1.20%,145.79,,
12/3/2019,7291.8,"7,298.10","7,389.40","7,227.10",548.77K,-0.09%,147.82,,
12/2/2019,7298.2,"7,395.90","7,433.80","7,173.60",687.78K,-1.33%,148.89,,
12/1/2019,7396.4,"7,546.50","7,546.50","7,244.40",777.00K,-1.99%,151.04,,
11/30/2019,7546.6,"7,742.70","7,787.70","7,472.70",650.60K,-2.53%,151.95,,
11/29/2019,7742.7,"7,426.60","7,825.30","7,412.30",766.71K,4.26%,154.55,,
11/28/2019,7426.7,"7,510.60","7,639.50","7,380.60",737.58K,-1.12%,151.07,,
11/27/2019,7510.6,"7,162.80","7,636.90","6,875.40",996.49K,4.86%,152.7,,
11/26/2019,7162.8,"7,115.50","7,329.50","7,045.10",844.27K,0.66%,147.61,,
11/25/2019,7115.6,"6,924.70","7,352.80","6,534.80",1.29M,2.76%,145.9,,
11/24/2019,6924.7,"7,325.00","7,344.10","6,894.90",904.50K,-5.45%,140.66,,
11/23/2019,7324.1,"7,271.60","7,342.50","7,093.70",783.18K,0.71%,152.46,,
11/22/2019,7272.5,"7,627.90","7,700.90","6,818.50",1.41M,-4.66%,149.8,,
